ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
Yahuna-421_agutiuaya-1,,Yahuna,421_agutiuaya,bohó,bohó,b ɔ h ɔ,,Koch1914[822],,,^ bohó $,default
Desano-422_coaticoatimundi-1,,Desano,422_coaticoatimundi,mix̯pi,mix̯pi,m i h p i,,Koch1914[822],,,^ mix̯pi $,default
Yupua-422_coaticoatimundi-1,,Yupua,422_coaticoatimundi,ui(x̯)pí,uipí,w i p i,,Koch1914[822],,,^ uipí $,default
Yahuna-422_coaticoatimundi-1,,Yahuna,422_coaticoatimundi,uipía,uipía,w i p i a,,Koch1914[822],,,^ uipía $,default
Koretu-422_coaticoatimundi-1,,Koretu,422_coaticoatimundi,míhi,míhi,m i h i,,Koch1914[822],,,^ míhi $,default
Koretu-422_coaticoatimundi-2,,Koretu,422_coaticoatimundi,mí'hi,mí'hi,m i ʔ h i,,Koch1914[822],,,^ mí'hi $,default
Desano-423_cuatipuru-1,,Desano,423_cuatipuru,mix̯tsóka,mix̯tsóka,m i h ts ɔ k a,,Koch1914[822],,,^ mix̯tsóka $,default
Yupua-423_cuatipuru-1,,Yupua,423_cuatipuru,póe̠ro,póe̠ro,p ɔ ɛ ɾ ɔ,,Koch1914[822],,,^ póe̠ro $,default
Yahuna-423_cuatipuru-1,,Yahuna,423_cuatipuru,mé̠ne̠lika,mé̠ne̠lika,m ɛ n ɛ ɺ i k a,,Koch1914[822],,,^ mé̠ne̠lika $,default
Koretu-423_cuatipuru-1,,Koretu,423_cuatipuru,ualipoké̠ase̥,ualipoké̠ase̥,w a ɺ i p ɔ k ɛ a s ɨ,,Koch1914[822],,,^ ualipoké̠ase̥ $,default
Desano-424_smallcuatipuru-1,,Desano,424_smallcuatipuru,de̥té̥,de̥té̥,d ɨ t ɨ,,Koch1914[822],,,^ de̥té̥ $,default
Desano-425_muroidmouseorrat-1,,Desano,425_muroidmouseorrat,(m)bii,bii,b i i,,Koch1914[822],,,^ bii $,default
Yupua-425_muroidmouseorrat-1,,Yupua,425_muroidmouseorrat,bī́i,bī́i,b i i i,,Koch1914[822],,,^ bī́i $,default
Yahuna-425_muroidmouseorrat-1,,Yahuna,425_muroidmouseorrat,be̠ía,be̠ía,b ɛ i a,,Koch1914[822],,,^ be̠ía $,default
Koretu-425_muroidmouseorrat-1,,Koretu,425_muroidmouseorrat,pā́i,pā́i,p a a i,,Koch1914[822],,,^ pā́i $,default
Yahuna-426_mouse-1,,Yahuna,426_mouse,be̠imakíika,be̠imakíika,b ɛ i m a k i i k a,,Koch1914[822],,,^ be̠imakíika $,default
Desano-427_armadillo-1,,Desano,427_armadillo,pāmú,pāmú,p a a m u,,Koch1914[822],,,^ pāmú $,default
Yupua-427_armadillo-1,,Yupua,427_armadillo,pamólo,pamólo,p a m ɔ ɺ ɔ,,Koch1914[822],,,^ pamólo $,default
Yahuna-427_armadillo-1,,Yahuna,427_armadillo,pamúa,pamúa,p a m u a,,Koch1914[822],,,^ pamúa $,default
Koretu-427_armadillo-1,,Koretu,427_armadillo,hāmu,hāmu,h a a m u,,Koch1914[822],,,^ hāmu $,default
Desano-428_giantarmadillo-1,,Desano,428_giantarmadillo,uex̯képamu,uex̯képamu,w e h k e p a m u,,Koch1914[822],,,^ uex̯képamu $,default
Yupua-428_giantarmadillo-1,,Yupua,428_giantarmadillo,ui̯ke̥pamólo,ui̯ke̥pamólo,w i k ɨ p a m ɔ ɺ ɔ,,Koch1914[822],,,^ ui̯ke̥pamólo $,default
Yahuna-428_giantarmadillo-1,,Yahuna,428_giantarmadillo,kapilíyaka,kapilíyaka,k a p i ɺ i j a k a,,Koch1914[822],,,^ kapilíyaka $,default
Koretu-428_giantarmadillo-1,,Koretu,428_giantarmadillo,he̠tókie̥,he̠tókie̥,h ɛ t ɔ k i ɨ,,Koch1914[822],,,^ he̠tókie̥ $,default
Desano-429_armadilloshell-1,,Desano,429_armadilloshell,pāmúgax(t)siro,pāmúgaxsiro,p a a m u g a h s i ɾ ɔ,,Koch1914[822],,,^ pāmúgaxsiro $,default
Desano-430_sloth-1,,Desano,430_sloth,kē̠rá,kē̠rá,k ɛ ɛ ɾ a,,Koch1914[822],,,^ kē̠rá $,default
Yupua-430_sloth-1,,Yupua,430_sloth,kē̠rá,kē̠rá,k ɛ ɛ ɾ a,,Koch1914[822],,,^ kē̠rá $,default
Yahuna-430_sloth-1,,Yahuna,430_sloth,puúa,puúa,p u u a,,Koch1914[822],,,^ puúa $,default
Koretu-430_sloth-1,,Koretu,430_sloth,hṓta,hṓta,h ɔ ɔ t a,,Koch1914[822],,,^ hṓta $,default
Desano-431_giantanteater-1,,Desano,431_giantanteater,būgú,būgú,b u u g u,,Koch1914[822],,,^ būgú $,default
Yupua-431_giantanteater-1,,Yupua,431_giantanteater,yapú,yapú,j a p u,,Koch1914[822],,,^ yapú $,default
Yahuna-431_giantanteater-1,,Yahuna,431_giantanteater,ue̠ága,ue̠ága,w ɛ a g a,,Koch1914[822],,,^ ue̠ága $,default
Koretu-431_giantanteater-1,,Koretu,431_giantanteater,hū́niupu̠,hū́niupu̠,h u u n i u p ʊ,,Koch1914[822],,,^ hū́niupu̠ $,default
Desano-432_smallanteater-1,,Desano,432_smallanteater,mohótolipagage̥,mohótolipagage̥,m ɔ h ɔ t ɔ ɺ i p a g a g ɨ,,Koch1914[822],,,^ mohótolipagage̥ $,default
Yupua-432_smallanteater-1,,Yupua,432_smallanteater,būlutx̯í,būlutx̯í,b u u ɺ u tʃ i,,Koch1914[822],,,^ būlutx̯í $,default
Yahuna-432_smallanteater-1,,Yahuna,432_smallanteater,burúa,burúa,b u ɾ u a,,Koch1914[822],,,^ burúa $,default
Koretu-432_smallanteater-1,,Koretu,432_smallanteater,pṓrokiasi,pṓrokiasi,p ɔ ɔ ɾ ɔ k i a s i,,Koch1914[822],,,^ pṓrokiasi $,default
Yupua-432_smallanteater-2,,Yupua,432_smallanteater,būlut(š)i,būluti,b u u ɺ u t i,,Koch1914[822],,,^ būluti $,default
Desano-433_taitetupig-1,,Desano,433_taitetupig,ye̠x̯sé̠puru,ye̠x̯sé̠puru,j ɛ h s ɛ p u ɾ u,,Koch1914[822],,,^ ye̠x̯sé̠puru $,default
Yupua-433_taitetupig-1,,Yupua,433_taitetupig,sé̠se̠buti,sé̠se̠buti,s ɛ s ɛ b u t i,,Koch1914[822],,,^ sé̠se̠buti $,default
Yahuna-433_taitetupig-1,,Yahuna,433_taitetupig,hē̠kápe̠raga,hē̠kápe̠raga,h ɛ ɛ k a p ɛ ɾ a g a,,Koch1914[822],,,^ hē̠kápe̠raga $,default
Koretu-433_taitetupig-1,,Koretu,433_taitetupig,liáme̥kiatu,liáme̥kiatu,ɺ i a m ɨ k i a t u,,Koch1914[822],,,^ liáme̥kiatu $,default
Desano-433_taitetupig-2,,Desano,433_taitetupig,ye̠x̯sé̠pulu,ye̠x̯sé̠pulu,j ɛ h s ɛ p u ɺ u,,Koch1914[822],,,^ ye̠x̯sé̠pulu $,default
Yupua-433_taitetupig-2,,Yupua,433_taitetupig,(t)sé̠(t)se̠buti,sé̠se̠buti,s ɛ s ɛ b u t i,,Koch1914[822],,,^ sé̠se̠buti $,default
Desano-434_taiasupig-1,,Desano,434_taiasupig,ye̠x̯sé̠,ye̠x̯sé̠,j ɛ h s ɛ,,Koch1914[822],,,^ ye̠x̯sé̠ $,default
Yupua-434_taiasupig-1,,Yupua,434_taiasupig,sé̠se̠talage̥,sé̠se̠talage̥,s ɛ s ɛ t a ɺ a g ɨ,,Koch1914[822],,,^ sé̠se̠talage̥ $,default
Yahuna-434_taiasupig-1,,Yahuna,434_taiasupig,he̠hé̠a,he̠hé̠a,h ɛ h ɛ a,,Koch1914[822],,,^ he̠hé̠a $,default
Koretu-434_taiasupig-1,,Koretu,434_taiasupig,sḗ̠se̠,sḗ̠se̠,s ɛ ɛ s ɛ,,Koch1914[822],,,^ sḗ̠se̠ $,default
Yupua-434_taiasupig-2,,Yupua,434_taiasupig,(t)sé̠(l)se̠talage̥,sé̠se̠talage̥,s ɛ s ɛ t a ɺ a g ɨ,,Koch1914[822],,,^ sé̠se̠talage̥ $,default
Desano-435_pigteeth-1,,Desano,435_pigteeth,ye̠x̯sé̠guikiri,ye̠x̯sé̠guikiri,j ɛ h s ɛ g u i k i ɾ i,,Koch1914[822],,,^ ye̠x̯sé̠guikiri $,default
Desano-436_europeanpig-1,,Desano,436_europeanpig,ye̠x̯sé̠,ye̠x̯sé̠,j ɛ h s ɛ,,Koch1914[822],,,^ ye̠x̯sé̠ $,default
Desano-437_dog-1,,Desano,437_dog,díai̯yi,díai̯yi,d i a i j i,,Koch1914[822],,,^ díai̯yi $,default
Yupua-437_dog-1,,Yupua,437_dog,dyī́ma(x)sa,dyī́masa,dʒ i i m a s a,,Koch1914[822],,,^ dyī́masa $,default
Yahuna-437_dog-1,,Yahuna,437_dog,ye̠ué̠koa,ye̠ué̠koa,j ɛ w ɛ k ɔ a,,Koch1914[822],,,^ ye̠ué̠koa $,default
Koretu-437_dog-1,,Koretu,437_dog,yaime̠ko,yaime̠ko,j a i m ɛ k ɔ,,Koch1914[822],,,^ yaime̠ko $,default
Desano-438_cat-1,,Desano,438_cat,pitsána,pitsána,p i ts a n a,,Koch1914[822],,,^ pitsána $,default
Yahuna-439_manatee-1,,Yahuna,439_manatee,diau̯e̠kía,diau̯e̠kía,d i a w ɛ k i a,,Koch1914[822],,,^ diau̯e̠kía $,default
Yahuna-439_manatee-2,,Yahuna,439_manatee,yoaláua,yoaláua,j ɔ a ɺ a w a,,Koch1914[822],,,^ yoaláua $,default
Desano-440_dolphin-1,,Desano,440_dolphin,dex̯kópolesiriro,dex̯kópolesiriro,d e h k ɔ p ɔ ɺ e s i ɾ i ɾ ɔ,,Koch1914[822],,,^ dex̯kópolesiriro $,default
Yahuna-440_dolphin-1,,Yahuna,440_dolphin,amálaka,amálaka,a m a ɺ a k a,,Koch1914[822],,,^ amálaka $,default
Desano-441_smallbirdpassarinho-1,,Desano,441_smallbirdpassarinho,minimã(g)ẽ,minimãẽ,m i n i m ã ẽ,,Koch1914[822],,,^ minimãẽ $,default
Yupua-441_smallbirdpassarinho-1,,Yupua,441_smallbirdpassarinho,mīrá,mīrá,m i i ɾ a,,Koch1914[822],,,^ mīrá $,default
Yahuna-441_smallbirdpassarinho-1,,Yahuna,441_smallbirdpassarinho,ui(d)yága,uiyága,w i j a g a,,Koch1914[822],,,^ uiyága $,default
Koretu-441_smallbirdpassarinho-1,,Koretu,441_smallbirdpassarinho,uaíhia,uaíhia,w a i h i a,,Koch1914[822],,,^ uaíhia $,default
Desano-442_egg-1,,Desano,442_egg,minimã́(g)ẽndiuli,minimã́ẽndiuli,m i n i m ã ẽ n d i u ɺ i,,Koch1914[822],,,^ minimã́ẽndiuli $,default
Yupua-442_egg-1,,Yupua,442_egg,mīrándia,mīrándia,m i i ɾ a n d i a,,Koch1914[822],,,^ mīrándia $,default
Koretu-442_egg-1,,Koretu,442_egg,uai̯híaliāre̥,uai̯híaliāre̥,w a i h i a ɺ i a a ɾ ɨ,,Koch1914[822],,,^ uai̯híaliāre̥ $,default
Desano-443_redmacaw-1,,Desano,443_redmacaw,mahá,mahá,m a h a,,Koch1914[822],,,^ mahá $,default
Yupua-443_redmacaw-1,,Yupua,443_redmacaw,mahá,mahá,m a h a,,Koch1914[822],,,^ mahá $,default
Yahuna-443_redmacaw-1,,Yahuna,443_redmacaw,háulaka,háulaka,h a u ɺ a k a,,Koch1914[822],,,^ háulaka $,default
Koretu-443_redmacaw-1,,Koretu,443_redmacaw,hā́ru,hā́ru,h a a ɾ u,,Koch1914[822],,,^ hā́ru $,default
Yupua-444_bluemacaw-1,,Yupua,444_bluemacaw,mahapṓ(g)ua,mahapṓua,m a h a p ɔ ɔ w a,,Koch1914[822],,,^ mahapṓua $,default
Koretu-444_bluemacaw-1,,Koretu,444_bluemacaw,makiátāre̥,makiátāre̥,m a k i a t a a ɾ ɨ,,Koch1914[822],,,^ makiátāre̥ $,default
Desano-445_periquito-1,,Desano,445_periquito,gex̯kéru,gex̯kéru,g e h k e ɾ u,,Koch1914[822],,,^ gex̯kéru $,default
Yupua-445_periquito-1,,Yupua,445_periquito,bulu(g)ái,buluái,b u ɺ u a i,,Koch1914[822],,,^ buluái $,default
Yahuna-445_periquito-1,,Yahuna,445_periquito,tuia,tuia,t u j a,,Koch1914[822],,,^ tuia $,default
Koretu-445_periquito-1,,Koretu,445_periquito,tsḗri,tsḗri,ts e e ɾ i,,Koch1914[822],,,^ tsḗri $,default
Yahuna-445_periquito-2,,Yahuna,445_periquito,tsī́ria,tsī́ria,ts i i ɾ i a,,Koch1914[822],,,^ tsī́ria $,default
Desano-446_parrot-1,,Desano,446_parrot,uex̯gó,uex̯gó,w e h g ɔ,,Koch1914[822],,,^ uex̯gó $,default
Yupua-446_parrot-1,,Yupua,446_parrot,bṓgo,bṓgo,b ɔ ɔ g ɔ,,Koch1914[822],,,^ bṓgo $,default
Yahuna-446_parrot-1,,Yahuna,446_parrot,pakóloka,pakóloka,p a k ɔ ɺ ɔ k a,,Koch1914[822],,,^ pakóloka $,default
Koretu-446_parrot-1,,Koretu,446_parrot,soráko,soráko,s ɔ ɾ a k ɔ,,Koch1914[822],,,^ soráko $,default
Desano-446_parrot-2,,Desano,446_parrot,uex̯kó,uex̯kó,w e h k ɔ,,Koch1914[822],,,^ uex̯kó $,default
Koretu-446_parrot-2,,Koretu,446_parrot,(t)soráko,soráko,s ɔ ɾ a k ɔ,,Koch1914[822],,,^ soráko $,default
Desano-447_anaca-1,,Desano,447_anaca,doé,doé,d ɔ e,,Koch1914[822],,,^ doé $,default
Yahuna-447_anaca-1,,Yahuna,447_anaca,oalákaka,oalákaka,ɔ a ɺ a k a k a,,Koch1914[822],,,^ oalákaka $,default
Koretu-447_anaca-1,,Koretu,447_anaca,uarákie̥,uarákie̥,w a ɾ a k i ɨ,,Koch1914[822],,,^ uarákie̥ $,default
Desano-448_curassow-1,,Desano,448_curassow,nuxpí,nuxpí,n u h p i,,Koch1914[823],,,^ nuxpí $,default
Yupua-448_curassow-1,,Yupua,448_curassow,diakútsi,diakútsi,d i a k u ts i,,Koch1914[823],,,^ diakútsi $,default
Yahuna-448_curassow-1,,Yahuna,448_curassow,kutía,kutía,k u t i a,,Koch1914[823],,,^ kutía $,default
Koretu-448_curassow-1,,Koretu,448_curassow,kúisi,kúisi,k u i s i,,Koch1914[823],,,^ kúisi $,default
Yupua-448_curassow-2,,Yupua,448_curassow,diakút(š)i,diakúti,d i a k u t i,,Koch1914[823],,,^ diakúti $,default
Yahuna-448_curassow-2,,Yahuna,448_curassow,kut(š)ía,kutía,k u t i a,,Koch1914[823],,,^ kutía $,default
Desano-449_nocturnalcurassow-1,,Desano,449_nocturnalcurassow,e̠hḗ̠be̥ge̥,e̠hḗ̠be̥ge̥,ɛ h ɛ ɛ b ɨ g ɨ,,Koch1914[823],,,^ e̠hḗ̠be̥ge̥ $,default
Yupua-449_nocturnalcurassow-1,,Yupua,449_nocturnalcurassow,me̥siī́ṅge̥,me̥siī́ṅge̥,m ɨ s i i i ŋ g ɨ,,Koch1914[823],,,^ me̥siī́ṅge̥ $,default
Yahuna-449_nocturnalcurassow-1,,Yahuna,449_nocturnalcurassow,lukía,lukía,ɺ u k i a,,Koch1914[823],,,^ lukía $,default
Koretu-449_nocturnalcurassow-1,,Koretu,449_nocturnalcurassow,hā́sikia̠li,hā́sikia̠li,h a a s i k i ɑ ɺ i,,Koch1914[823],,,^ hā́sikia̠li $,default
Desano-450_guan-1,,Desano,450_guan,kālamhé,kālamhé,k a a ɺ a m h e,,Koch1914[823],,,^ kālamhé $,default
Yupua-450_guan-1,,Yupua,450_guan,makaúe̠dya,makaúe̠dya,m a k a u ɛ dʒ a,,Koch1914[823],,,^ makaúe̠dya $,default
Yahuna-450_guan-1,,Yahuna,450_guan,mālé̠a,mālé̠a,m a a ɺ ɛ a,,Koch1914[823],,,^ mālé̠a $,default
Koretu-450_guan-1,,Koretu,450_guan,mā́lai̯e̥,mā́lai̯e̥,m a a ɺ a j ɨ,,Koch1914[823],,,^ mā́lai̯e̥ $,default
Desano-451_redthroatedpipingguan-1,,Desano,451_redthroatedpipingguan,kalá,kalá,k a ɺ a,,Koch1914[823],,,^ kalá $,default
Yupua-451_redthroatedpipingguan-1,,Yupua,451_redthroatedpipingguan,kā́la,kā́la,k a a ɺ a,,Koch1914[823],,,^ kā́la $,default
Yahuna-451_redthroatedpipingguan-1,,Yahuna,451_redthroatedpipingguan,kúdyuiga,kúdyuiga,k u dʒ u i g a,,Koch1914[823],,,^ kúdyuiga $,default
Koretu-451_redthroatedpipingguan-1,,Koretu,451_redthroatedpipingguan,kúyui̯,kúyui̯,k u j u i,,Koch1914[823],,,^ kúyui̯ $,default
Desano-452_darkwingedtrumpeter-1,,Desano,452_darkwingedtrumpeter,moá(m)bulebu,moábulebu,m ɔ a b u ɺ e b u,,Koch1914[823],,,^ moábulebu $,default
Yupua-452_darkwingedtrumpeter-1,,Yupua,452_darkwingedtrumpeter,móāsi,móāsi,m ɔ a a s i,,Koch1914[823],,,^ móāsi $,default
Yahuna-452_darkwingedtrumpeter-1,,Yahuna,452_darkwingedtrumpeter,moákahe̠a,moákahe̠a,m ɔ a k a h ɛ a,,Koch1914[823],,,^ moákahe̠a $,default
Koretu-452_darkwingedtrumpeter-1,,Koretu,452_darkwingedtrumpeter,mṓai̯e̥,mṓai̯e̥,m ɔ ɔ a j ɨ,,Koch1914[823],,,^ mṓai̯e̥ $,default
Desano-453_greenibis-1,,Desano,453_greenibis,kōlólu,kōlólu,k ɔ ɔ ɺ ɔ ɺ u,,Koch1914[823],,,^ kōlólu $,default
Yupua-453_greenibis-1,,Yupua,453_greenibis,koló,koló,k ɔ ɺ ɔ,,Koch1914[823],,,^ koló $,default
Yahuna-453_greenibis-1,,Yahuna,453_greenibis,ḳoákuru,ḳoákuru,k ɔ a k u ɾ u,,Koch1914[823],,,^ ḳoákuru $,default
Koretu-453_greenibis-1,,Koretu,453_greenibis,likókoto,likókoto,ɺ i k ɔ k ɔ t ɔ,,Koch1914[823],,,^ likókoto $,default
Desano-453_greenibis-2,,Desano,453_greenibis,kōróru,kōróru,k ɔ ɔ ɾ ɔ ɾ u,,Koch1914[823],,,^ kōróru $,default
Yupua-453_greenibis-2,,Yupua,453_greenibis,koró,koró,k ɔ ɾ ɔ,,Koch1914[823],,,^ koró $,default
Desano-454_bigtinamou-1,,Desano,454_bigtinamou,ã̄(g)ã̄́,ã̄ã̄́,ã ã ã ã,,Koch1914[823],,,^ ã̄ã̄́ $,default
Yupua-454_bigtinamou-1,,Yupua,454_bigtinamou,ā́(g)ēlē,ā́ēlē,a a e e ɺ e e,,Koch1914[823],,,^ ā́ēlē $,default
Yahuna-454_bigtinamou-1,,Yahuna,454_bigtinamou,ā́kaka,ā́kaka,a a k a k a,,Koch1914[823],,,^ ā́kaka $,default
Koretu-454_bigtinamou-1,,Koretu,454_bigtinamou,hā́kia,hā́kia,h a a k i a,,Koch1914[823],,,^ hā́kia $,default
Desano-455_smalltinamou-1,,Desano,455_smalltinamou,yairó,yairó,j a i ɾ ɔ,,Koch1914[823],,,^ yairó $,default
Desano-456_dove-1,,Desano,456_dove,buxhuá,buxhuá,b u h u a,,Koch1914[823],,,^ buxhuá $,default
Yupua-456_dove-1,,Yupua,456_dove,bútu,bútu,b u t u,,Koch1914[823],,,^ bútu $,default
Yahuna-456_dove-1,,Yahuna,456_dove,ókoe̠pakoa,ókoe̠pakoa,ɔ k ɔ ɛ p a k ɔ a,,Koch1914[823],,,^ ókoe̠pakoa $,default
Koretu-456_dove-1,,Koretu,456_dove,okókuli,okókuli,ɔ k ɔ k u ɺ i,,Koch1914[823],,,^ okókuli $,default
Yupua-456_dove-2,,Yupua,456_dove,(b)útu,útu,u t u,,Koch1914[823],,,^ útu $,default
Desano-457_toucan-1,,Desano,457_toucan,naxtsí,naxtsí,n a h ts i,,Koch1914[823],,,^ naxtsí $,default
Yupua-457_toucan-1,,Yupua,457_toucan,(n)yā́si,yā́si,j a a s i,,Koch1914[823],,,^ yā́si $,default
Yahuna-457_toucan-1,,Yahuna,457_toucan,naḥé̠a,naḥé̠a,n a h ɛ a,,Koch1914[823],,,^ naḥé̠a $,default
Koretu-457_toucan-1,,Koretu,457_toucan,dṓki,dṓki,d ɔ ɔ k i,,Koch1914[823],,,^ dṓki $,default
Desano-458_oropendola-1,,Desano,458_oropendola,umú,umú,u m u,,Koch1914[823],,,^ umú $,default
Yupua-458_oropendola-1,,Yupua,458_oropendola,ómu,ómu,ɔ m u,,Koch1914[823],,,^ ómu $,default
Yahuna-458_oropendola-1,,Yahuna,458_oropendola,ū́mua,ū́mua,u u m u a,,Koch1914[823],,,^ ū́mua $,default
Koretu-458_oropendola-1,,Koretu,458_oropendola,hū́mu,hū́mu,h u u m u,,Koch1914[823],,,^ hū́mu $,default
Desano-459_yellowrumpedcacique-1,,Desano,459_yellowrumpedcacique,yoxsó,yoxsó,j ɔ h s ɔ,,Koch1914[823],,,^ yoxsó $,default
Yahuna-459_yellowrumpedcacique-1,,Yahuna,459_yellowrumpedcacique,hī(i)rúa,hīrúa,h i i ɾ u a,,Koch1914[823],,,^ hīrúa $,default
Desano-460_woodpeckerarapaso-1,,Desano,460_woodpeckerarapaso,kōlé̠,kōlé̠,k ɔ ɔ ɺ ɛ,,Koch1914[823],,,^ kōlé̠ $,default
Yahuna-460_woodpeckerarapaso-1,,Yahuna,460_woodpeckerarapaso,kuayḗ̠rie,kuayḗ̠rie,k u a j ɛ ɛ ɾ i e,,Koch1914[823],,,^ kuayḗ̠rie $,default
Yahuna-460_woodpeckerarapaso-2,,Yahuna,460_woodpeckerarapaso,kuayḗ̠ri(e),kuayḗ̠ri,k u a j ɛ ɛ ɾ i,,Koch1914[823],,,^ kuayḗ̠ri $,default
Yahuna-461_thunderbirdsp-1,,Yahuna,461_thunderbirdsp,paíuaga,paíuaga,p a i w a g a,,Koch1914[823],,,^ paíuaga $,default
Yahuna-462_taiasuira-1,,Yahuna,462_taiasuira,uauáka,uauáka,w a w a k a,,Koch1914[823],,,^ uauáka $,default
Desano-463_aracua-1,,Desano,463_aracua,uā́galo,uā́galo,w a a g a ɺ ɔ,,Koch1914[823],,,^ uā́galo $,default
Desano-463_aracua-2,,Desano,463_aracua,uā́gāro,uā́gāro,w a a g a a ɾ ɔ,,Koch1914[823],,,^ uā́gāro $,default
Yahuna-464_anacoro-1,,Yahuna,464_anacoro,kolópagá,kolópagá,k ɔ ɺ ɔ p a g a,,Koch1914[823],,,^ kolópagá $,default
Desano-465_swallowbird-1,,Desano,465_swallowbird,mīnóa,mīnóa,m i i n ɔ a,,Koch1914[823],,,^ mīnóa $,default
Yahuna-466_smallwhiteswallow-1,,Yahuna,466_smallwhiteswallow,pulítsio̯ka,pulítsio̯ka,p u ɺ i ts i ɔ k a,,Koch1914[823],,,^ pulítsio̯ka $,default
Yupua-467_nightjar-1,,Yupua,467_nightjar,bóē̠dyu,bóē̠dyu,b ɔ ɛ ɛ dʒ u,,Koch1914[823],,,^ bóē̠dyu $,default
Yahuna-468_urataui-1,,Yahuna,468_urataui,báua,báua,b a w a,,Koch1914[823],,,^ báua $,default
Yahuna-468_urataui-2,,Yahuna,468_urataui,báue,báue,b a w e,,Koch1914[823],,,^ báue $,default
Desano-469_hummingbird-1,,Desano,469_hummingbird,mīmí,mīmí,m i i m i,,Koch1914[823],,,^ mīmí $,default
Yupua-469_hummingbird-1,,Yupua,469_hummingbird,mimi,mimi,m i m i,,Koch1914[823],,,^ mimi $,default
Yahuna-469_hummingbird-1,,Yahuna,469_hummingbird,oálala,oálala,ɔ a ɺ a ɺ a,,Koch1914[823],,,^ oálala $,default
Yahuna-470_birdsp-1,,Yahuna,470_birdsp,uānataí(a),uānataí,w a a n a t a i,,Koch1914[823],,,^ uānataí $,default
Desano-471_roosterorchicken-1,,Desano,471_roosterorchicken,kālanyá,kālanyá,k a a ɺ a ɲ a,,Koch1914[823],,,^ kālanyá $,default
Yupua-471_roosterorchicken-1,,Yupua,471_roosterorchicken,kálaka,kálaka,k a ɺ a k a,,Koch1914[823],,,^ kálaka $,default
Yahuna-471_roosterorchicken-1,,Yahuna,471_roosterorchicken,kálaka,kálaka,k a ɺ a k a,,Koch1914[823],,,^ kálaka $,default
Koretu-471_roosterorchicken-1,,Koretu,471_roosterorchicken,kiárakia,kiárakia,k i a ɾ a k i a,,Koch1914[823],,,^ kiárakia $,default
Desano-472_duck-1,,Desano,472_duck,diákala,diákala,d i a k a ɺ a,,Koch1914[823],,,^ diákala $,default
Yupua-472_duck-1,,Yupua,472_duck,kómāna,kómāna,k ɔ m a a n a,,Koch1914[823],,,^ kómāna $,default
Yahuna-472_duck-1,,Yahuna,472_duck,kumálaka,kumálaka,k u m a ɺ a k a,,Koch1914[823],,,^ kumálaka $,default
Koretu-472_duck-1,,Koretu,472_duck,kúmālo,kúmālo,k u m a a ɺ ɔ,,Koch1914[823],,,^ kúmālo $,default
Yahuna-473_smallcolorfulduck-1,,Yahuna,473_smallcolorfulduck,ókopuk(u)luaua,ókopukluaua,ɔ k ɔ p u k u ɺ u a w a,,Koch1914[823],,,^ ókopukluaua $,default
Desano-474_martimpescadortypeofkingfisher-1,,Desano,474_martimpescadortypeofkingfisher,tsālá,tsālá,ts a a ɺ a,,Koch1914[823],,,^ tsālá $,default
Yupua-474_martimpescadortypeofkingfisher-1,,Yupua,474_martimpescadortypeofkingfisher,sása,sása,s a s a,,Koch1914[823],,,^ sása $,default
Yahuna-474_martimpescadortypeofkingfisher-1,,Yahuna,474_martimpescadortypeofkingfisher,haháka,haháka,h a h a k a,,Koch1914[823],,,^ haháka $,default
Desano-474_martimpescadortypeofkingfisher-2,,Desano,474_martimpescadortypeofkingfisher,tsārá,tsārá,ts a a ɾ a,,Koch1914[823],,,^ tsārá $,default
Desano-475_carara-1,,Desano,475_carara,dex̯kónax(t)si,dex̯kónaxsi,d e h k ɔ n a h s i,,Koch1914[823],,,^ dex̯kónaxsi $,default
Yupua-475_carara-1,,Yupua,475_carara,día(n)yasi,díayasi,d i a j a s i,,Koch1914[823],,,^ díayasi $,default
Yahuna-475_carara-1,,Yahuna,475_carara,kā́dyue̠ka,kā́dyue̠ka,k a a dʒ u ɛ k a,,Koch1914[823],,,^ kā́dyue̠ka $,default
Koretu-475_carara-1,,Koretu,475_carara,kíai̯ua,kíai̯ua,k i a j u a,,Koch1914[823],,,^ kíai̯ua $,default
Desano-476_mergulhao-1,,Desano,476_mergulhao,ya'kátsana,ya'kátsana,j a ʔ k a ts a n a,,Koch1914[823],,,^ ya'kátsana $,default
Yahuna-477_smallgull-1,,Yahuna,477_smallgull,pé̠uaga,pé̠uaga,p ɛ w a g a,,Koch1914[823],,,^ pé̠uaga $,default
Yahuna-478_saracuratypeofcoot-1,,Yahuna,478_saracuratypeofcoot,to(o)kálaga,tokálaga,t ɔ k a ɺ a g a,,Koch1914[823],,,^ tokálaga $,default
Desano-479_soco-1,,Desano,479_soco,ṓ(m)be̥ge̥,ṓbe̥ge̥,ɔ ɔ b ɨ g ɨ,,Koch1914[823],,,^ ṓbe̥ge̥ $,default
Yahuna-479_soco-1,,Yahuna,479_soco,dūlía,dūlía,d u u ɺ i a,,Koch1914[823],,,^ dūlía $,default
Desano-480_whiteheron-1,,Desano,480_whiteheron,yaxhí,yaxhí,j a h i,,Koch1914[823],,,^ yaxhí $,default
Yupua-480_whiteheron-1,,Yupua,480_whiteheron,boḥó,boḥó,b ɔ h ɔ,,Koch1914[823],,,^ boḥó $,default
