ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
Aruan-55_toeat-1,,Aruan,55_toeat,sapana,sapana,s a p a n a,,walker2011,,,^s a p a n a$,default
Ashaninka-55_toeat-1,,Ashaninka,55_toeat,ayea,ayea,a j e a,,walker2011,,,^a y e a$,default
Xiriana-55_toeat-1,,Xiriana,55_toeat,-nia,-nia,n i a,,walker2011,,,^- n i a$,default
Avane-55_toeat-1,,Avane,55_toeat,"-e, na",-e,e,,walker2011,,,^- e$,default
Avane-55_toeat-2,,Avane,55_toeat,"-e, na",na,n a,,walker2011,,,^n a$,default
BaniwaDoIcana-55_toeat-1,,BaniwaDoIcana,55_toeat,"-iːnhɲá, -iːhɲa",-iːnhɲá,iː nʰ ɲ á/a,,walker2011,,,^- iː nh ɲ á$,default
BaniwaDoIcana-55_toeat-2,,BaniwaDoIcana,55_toeat,"-iːnhɲá, -iːhɲa",-iːhɲa,iː h ɲ a,,walker2011,,,^- iː h ɲ a$,default
Bare-55_toeat-1,,Bare,55_toeat,nika,nika,n i k a,,walker2011,,,^n i k a$,default
Baure-55_toeat-1,,Baure,55_toeat,nik,nik,n i k,,walker2011,,,^n i k$,default
Cabiyari-55_toeat-1,,Cabiyari,55_toeat,-tʃhá,-tʃhá,tʃʰ á/a,,walker2011,,,^- tʃh á$,default
Caquinte-55_toeat-1,,Caquinte,55_toeat,ʃekah,ʃekah,ʃ e k a h,,walker2011,,,^ʃ e k a h$,default
Cariai-55_toeat-1,,Cariai,55_toeat,nu-yakata,nu-yakata,n u + j a k a t a,,walker2011,,,^n u - y a k a t a$,default
Chamicuro-55_toeat-1,,Chamicuro,55_toeat,unukne,unukne,u n u k n e,,walker2011,,,^u n u k n e$,default
EnaweneNawe-55_toeat-1,,EnaweneNawe,55_toeat,aniːni,aniːni,a n iː n i,,walker2011,,,^a n iː n i$,default
Garifuna-55_toeat-1,,Garifuna,55_toeat,"amaduduha, eiga, hou",amaduduha,a m a d u d u h a,,walker2011,,,^a m a d u d u h a$,default
Garifuna-55_toeat-2,,Garifuna,55_toeat,"amaduduha, eiga, hou",eiga,e i g a,,walker2011,,,^e i g a$,default
Garifuna-55_toeat-3,,Garifuna,55_toeat,"amaduduha, eiga, hou",hou,h o u,,walker2011,,,^h o u$,default
Wayuu-55_toeat-1,,Wayuu,55_toeat,ekaa,ekaa,e k aː,,walker2011,,,^e k aa$,default
Guinau-55_toeat-1,,Guinau,55_toeat,mbetsetsa,mbetsetsa,m b e ts e ts a,,walker2011,,,^m b e ts e ts a$,default
Ignaciano-55_toeat-1,,Ignaciano,55_toeat,nika,nika,n i k a,,walker2011,,,^n i k a$,default
Inapari-55_toeat-1,,Inapari,55_toeat,iniʔama,iniʔama,i n i ʔ a m a,,walker2011,,,^i n i ʔ a m a$,default
IslandCarib-55_toeat-1,,IslandCarib,55_toeat,aige,aige,a i g e,,walker2011,,,^a i g e$,default
Kaishana-55_toeat-1,,Kaishana,55_toeat,"hili,jahimu,hĩa, ɲa",hili,h i l i,,walker2011,,,^h i l i$,default
Kaishana-55_toeat-2,,Kaishana,55_toeat,"hili,jahimu,hĩa, ɲa",jahimu,j a h i m u,,walker2011,,,^j a h i m u$,default
Kaishana-55_toeat-3,,Kaishana,55_toeat,"hili,jahimu,hĩa, ɲa",hĩa,h ĩ a,,walker2011,,,^h ĩ a$,default
Kaishana-55_toeat-4,,Kaishana,55_toeat,"hili,jahimu,hĩa, ɲa",ɲa,ɲ a,,walker2011,,,^ɲ a$,default
Kinikinao-55_toeat-1,,Kinikinao,55_toeat,nikɔti,nikɔti,n i k ɔ t i,,walker2011,,,^n i k ɔ t i$,default
Curripaco-55_toeat-1,,Curripaco,55_toeat,ihniakheti,ihniakheti,i h n i a kʰ e t i,,walker2011,,,^i h n i a kh e t i$,default
Lokono-55_toeat-1,,Lokono,55_toeat,khoton,khoton,kʰ o t o n,,walker2011,,,^kh o t o n$,default
Machiguenga-55_toeat-1,,Machiguenga,55_toeat,ga-gantsi,ga-gantsi,g a + g a n ts i,,walker2011,,,^g a - g a n ts i$,default
Maipure-55_toeat-1,,Maipure,55_toeat,-eka-,-eka-,e k a,,walker2011,,,^- e k a -$,default
Manao-55_toeat-1,,Manao,55_toeat,wena aitʃa,wena_aitʃa,w e n a + a i tʃ a,,walker2011,,,^w e n a _ a i tʃ a$,default
Mandahuaca-55_toeat-1,,Mandahuaca,55_toeat,-naha,-naha,n a h a,,walker2011,,,^- n a h a$,default
Machinere-55_toeat-1,,Machinere,55_toeat,niki-li,niki-li,n i k i + l i,,walker2011,,,^n i k i - l i$,default
Marawan-55_toeat-1,,Marawan,55_toeat,"aisa, aiskar",aisa,a i s a,,walker2011,,,^a i s a$,default
Marawan-55_toeat-2,,Marawan,55_toeat,"aisa, aiskar",aiskar,a i s k a r,,walker2011,,,^a i s k a r$,default
Maragua-55_toeat-1,,Maragua,55_toeat,"p-eziuia, isiu, hemena, n-ituka",p-eziuia,p + e z i u i a,,walker2011,,,^p - e z i u i a$,default
Maragua-55_toeat-2,,Maragua,55_toeat,"p-eziuia, isiu, hemena, n-ituka",isiu,i s i u,,walker2011,,,^i s i u$,default
Maragua-55_toeat-3,,Maragua,55_toeat,"p-eziuia, isiu, hemena, n-ituka",hemena,h e m e n a,,walker2011,,,^h e m e n a$,default
Maragua-55_toeat-4,,Maragua,55_toeat,"p-eziuia, isiu, hemena, n-ituka",n-ituka,n + i t u k a,,walker2011,,,^n - i t u k a$,default
Mariate-55_toeat-1,,Mariate,55_toeat,-ana-ka,-ana-ka,a n a + k a,,walker2011,,,^- a n a - k a$,default
MapidianMawayana-55_toeat-1,,MapidianMawayana,55_toeat,ĩka,ĩka,ĩ k a,,walker2011,,,^ĩ k a$,default
Mehinaku-55_toeat-1,,Mehinaku,55_toeat,aĩʧa-pai,aĩʧa-pai,a ĩ tʃ a + p a i,,walker2011,,,^a ĩ ʧ a - p a i$,default
Nomatsiguenga-55_toeat-1,,Nomatsiguenga,55_toeat,yapɨ,yapɨ,j a p ɨ,,walker2011,,,^y a p ɨ$,default
Palikur-55_toeat-1,,Palikur,55_toeat,ax,ax,a x,,walker2011,,,^a x$,default
Paraujano-55_toeat-1,,Paraujano,55_toeat,a-ka,a-ka,a + k a,,walker2011,,,^a - k a$,default
Parecis-55_toeat-1,,Parecis,55_toeat,kanakaira,kanakaira,k a n a k a i r a,,walker2011,,,^k a n a k a i r a$,default
Passe-55_toeat-1,,Passe,55_toeat,zunau,zunau,z u n a u,,walker2011,,,^z u n a u$,default
Piapoco-55_toeat-1,,Piapoco,55_toeat,nuyáaka,nuyáaka,n u j á/a a k a,,walker2011,,,^n u y á a k a$,default
Yine-55_toeat-1,,Yine,55_toeat,naʃnew-lɨ,naʃnew-lɨ,n a ʃ n e w + l ɨ,,walker2011,,,^n a ʃ n e w - l ɨ$,default
Resigaro-55_toeat-1,,Resigaro,55_toeat,"-aʔmitu, -ʃu [carne], -khu [fruta e coisas doces]",-aʔmitu,a ʔ m i t u,,walker2011,,,^- a ʔ m i t u$,default
Resigaro-55_toeat-2,,Resigaro,55_toeat,"-aʔmitu, -ʃu [carne], -khu [fruta e coisas doces]",-ʃu_,ʃ u,,walker2011,,,^- ʃ u _$,default
Resigaro-55_toeat-3,,Resigaro,55_toeat,"-aʔmitu, -ʃu [carne], -khu [fruta e coisas doces]",-khu_,kʰ u,,walker2011,,,^- kh u _$,default
Saraveca-55_toeat-1,,Saraveca,55_toeat,i-nihitʃa,i-nihitʃa,i + n i h i tʃ a,,walker2011,,,^i - n i h i tʃ a$,default
Taino-55_toeat-1,,Taino,55_toeat,"imas, yamuy",imas,i m a s,,walker2011,,,^i m a s$,default
Taino-55_toeat-2,,Taino,55_toeat,"imas, yamuy",yamuy,j a m u y,,walker2011,,,^y a m u y$,default
Tariana-55_toeat-1,,Tariana,55_toeat,ɲha,ɲha,ɲʰ a,,walker2011,,,^ɲh a$,default
Terena-55_toeat-1,,Terena,55_toeat,níko,níko,n í/i k o,,walker2011,,,^n í k o$,default
Trinitario-55_toeat-1,,Trinitario,55_toeat,niko,niko,n i k o,,walker2011,,,^n i k o$,default
Wainuma-55_toeat-1,,Wainuma,55_toeat,"-tʃauu,tʃaba",-tʃauu,tʃ a uː,,walker2011,,,^- tʃ a uu$,default
Wainuma-55_toeat-2,,Wainuma,55_toeat,"-tʃauu,tʃaba",tʃaba,tʃ a b a,,walker2011,,,^tʃ a b a$,default
Wapishana-55_toeat-1,,Wapishana,55_toeat,"aɽuap, nikan",aɽuap,a ɽ u a p,,walker2011,,,^a ɽ u a p$,default
Wapishana-55_toeat-2,,Wapishana,55_toeat,"aɽuap, nikan",nikan,n i k a n,,walker2011,,,^n i k a n$,default
Araicu-55_toeat-1,,Araicu,55_toeat,penke,penke,p e n k e,,walker2011,,,^p e n k e$,default
Warekena-55_toeat-1,,Warekena,55_toeat,hyakasi,hyakasi,h j a k a s i,,walker2011,,,^h y a k a s i$,default
WarekenaVelha-55_toeat-1,,WarekenaVelha,55_toeat,e,e,e,,walker2011,,,^e$,default
Waura-55_toeat-1,,Waura,55_toeat,ãĩtya-,ãĩtya-,ã ĩ t j a,,walker2011,,,^ã ĩ t y a -$,default
Yavitero-55_toeat-1,,Yavitero,55_toeat,eɲa,eɲa,e ɲ a,,walker2011,,,^e ɲ a$,default
Yawalapiti-55_toeat-1,,Yawalapiti,55_toeat,tʃa,tʃa,tʃ a,,walker2011,,,^tʃ a$,default
Yucuna-55_toeat-1,,Yucuna,55_toeat,ahɲakahe,ahɲakahe,a h ɲ a k a h e,,walker2011,,,^a h ɲ a k a h e$,default
Jumana-55_toeat-1,,Jumana,55_toeat,"isaanawa, nyssawaha",isaanawa,i s aː n a w a,,walker2011,,,^i s aa n a w a$,default
Jumana-55_toeat-2,,Jumana,55_toeat,"isaanawa, nyssawaha",nyssawaha,n j sː a w a h a,,walker2011,,,^n y ss a w a h a$,default
Achagua-56_tobite-1,,Achagua,56_tobite,-amua,-amua,a m u a,,walker2011,,,^- a m u a$,default
Yanesha-56_tobite-1,,Yanesha,56_tobite,atʃenjets,atʃenjets,a tʃ e n j e ts,,walker2011,,,^a tʃ e n j e ts$,default
Apurina-56_tobite-1,,Apurina,56_tobite,katsata,katsata,k a ts a t a,,walker2011,,,^k a ts a t a$,default
Ashaninka-56_tobite-1,,Ashaninka,56_tobite,natsikiri,natsikiri,n a ts i k i r i,,walker2011,,,^n a ts i k i r i$,default
Xiriana-56_tobite-1,,Xiriana,56_tobite,-karuta,-karuta,k a r u t a,,walker2011,,,^- k a r u t a$,default
Avane-56_tobite-1,,Avane,56_tobite,-mutsi-tata-ʂi,-mutsi-tata-ʂi,m u ts i + t a t a + ʂ i,,walker2011,,,^- m u ts i - t a t a - ʂ i$,default
BaniwaDoIcana-56_tobite-1,,BaniwaDoIcana,56_tobite,"-hmua, -hwãã, -ihnua",-hmua,h m u a,,walker2011,,,^- h m u a$,default
BaniwaDoIcana-56_tobite-2,,BaniwaDoIcana,56_tobite,"-hmua, -hwãã, -ihnua",-hwãã,ʰw ãː,,walker2011,,,^- hw ãã$,default
BaniwaDoIcana-56_tobite-3,,BaniwaDoIcana,56_tobite,"-hmua, -hwãã, -ihnua",-ihnua,i h n u a,,walker2011,,,^- i h n u a$,default
Bare-56_tobite-1,,Bare,56_tobite,kharuka,kharuka,kʰ a r u k a,,walker2011,,,^kh a r u k a$,default
Baure-56_tobite-1,,Baure,56_tobite,komorok,komorok,k o m o r o k,,walker2011,,,^k o m o r o k$,default
Cabiyari-56_tobite-1,,Cabiyari,56_tobite,-amhe,-amhe,a mʰ e,,walker2011,,,^- a mh e$,default
Caquinte-56_tobite-1,,Caquinte,56_tobite,atsikaga,atsikaga,a ts i k a g a,,walker2011,,,^a ts i k a g a$,default
Chamicuro-56_tobite-1,,Chamicuro,56_tobite,ikeʃi,ikeʃi,i k e ʃ i,,walker2011,,,^i k e ʃ i$,default
EnaweneNawe-56_tobite-1,,EnaweneNawe,56_tobite,talokwene,talokwene,t a l o kʷ e n e,,walker2011,,,^t a l o kw e n e$,default
Garifuna-56_tobite-1,,Garifuna,56_tobite,ágɨragua,ágɨragua,á/a g ɨ r a g u a,,walker2011,,,^á g ɨ r a g u a$,default
Wayuu-56_tobite-1,,Wayuu,56_tobite,o-hot-ta-a,o-hot-ta-a,o + h o t + t a + a,,walker2011,,,^o - h o t - t a - a$,default
Ignaciano-56_tobite-1,,Ignaciano,56_tobite,nihuraka,nihuraka,n i h u r a k a,,walker2011,,,^n i h u r a k a$,default
Inapari-56_tobite-1,,Inapari,56_tobite,rapɨ́mári,rapɨ́mári,r a p ɨ́/ɨ m á/a r i,,walker2011,,,^r a p ɨ́ m á r i$,default
IslandCarib-56_tobite-1,,IslandCarib,56_tobite,ariga,ariga,a r i g a,,walker2011,,,^a r i g a$,default
Kaishana-56_tobite-1,,Kaishana,56_tobite,"ahimimhu, ama(kaa)",ahimimhu,a h i m i mʰ u,,walker2011,,,^a h i m i mh u$,default
Kaishana-56_tobite-2,,Kaishana,56_tobite,"ahimimhu, ama(kaa)",ama,a m a,,walker2011,,,^a m a$,default
Kinikinao-56_tobite-1,,Kinikinao,56_tobite,aranʒukua,aranʒukua,a r a ʒ̃ u k u a,,walker2011,,,^a r a nʒ u k u a$,default
Curripaco-56_tobite-1,,Curripaco,56_tobite,ihnuakheti,ihnuakheti,i h n u a kʰ e t i,,walker2011,,,^i h n u a kh e t i$,default
Lokono-56_tobite-1,,Lokono,56_tobite,rɨdɨn,rɨdɨn,r ɨ d ɨ n,,walker2011,,,^r ɨ d ɨ n$,default
Machiguenga-56_tobite-1,,Machiguenga,56_tobite,tsika-gantsi,tsika-gantsi,ts i k a + g a n ts i,,walker2011,,,^ts i k a - g a n ts i$,default
Machinere-56_tobite-1,,Machinere,56_tobite,reskatuskaiwi,reskatuskaiwi,r e s k a t u s k a i w i,,walker2011,,,^r e s k a t u s k a i w i$,default
Maragua-56_tobite-1,,Maragua,56_tobite,usabia,usabia,u s a b i a,,walker2011,,,^u s a b i a$,default
MapidianMawayana-56_tobite-1,,MapidianMawayana,56_tobite,-awɨʃa,-awɨʃa,a w ɨ ʃ a,,walker2011,,,^- a w ɨ ʃ a$,default
Mehinaku-56_tobite-1,,Mehinaku,56_tobite,pahitsɨ,pahitsɨ,p a h i ts ɨ,,walker2011,,,^p a h i ts ɨ$,default
Nomatsiguenga-56_tobite-1,,Nomatsiguenga,56_tobite,itsiakeri,itsiakeri,i ts i a k e r i,,walker2011,,,^i ts i a k e r i$,default
Palikur-56_tobite-1,,Palikur,56_tobite,kagah,kagah,k a g a h,,walker2011,,,^k a g a h$,default
Paraujano-56_tobite-1,,Paraujano,56_tobite,orodi,orodi,o r o d i,,walker2011,,,^o r o d i$,default
Parecis-56_tobite-1,,Parecis,56_tobite,tjaoloka,tjaoloka,t j a o l o k a,,walker2011,,,^t j a o l o k a$,default
Piapoco-56_tobite-1,,Piapoco,56_tobite,itʃikuádaka,itʃikuádaka,i tʃ i k u á/a d a k a,,walker2011,,,^i tʃ i k u á d a k a$,default
Yine-56_tobite-1,,Yine,56_tobite,gaka-lɨ,gaka-lɨ,g a k a + l ɨ,,walker2011,,,^g a k a - l ɨ$,default
Resigaro-56_tobite-1,,Resigaro,56_tobite,-em̥u,-em̥u,e m̥ u,,walker2011,,,^- e m̥ u$,default
Taino-56_tobite-1,,Taino,56_tobite,agorogua,agorogua,a g o r o g u a,,walker2011,,,^a g o r o g u a$,default
Tariana-56_tobite-1,,Tariana,56_tobite,whã,whã,wʰ ã,,walker2011,,,^wh ã$,default
Terena-56_tobite-1,,Terena,56_tobite,arúʃuko,arúʃuko,a r ú/u ʃ u k o,,walker2011,,,^a r ú ʃ u k o$,default
Trinitario-56_tobite-1,,Trinitario,56_tobite,niko,niko,n i k o,,walker2011,,,^n i k o$,default
Wapishana-56_tobite-1,,Wapishana,56_tobite,aru,aru,a r u,,walker2011,,,^a r u$,default
Warekena-56_tobite-1,,Warekena,56_tobite,hamukasi,hamukasi,h a m u k a s i,,walker2011,,,^h a m u k a s i$,default
WarekenaVelha-56_tobite-1,,WarekenaVelha,56_tobite,mutʃita,mutʃita,m u tʃ i t a,,walker2011,,,^m u tʃ i t a$,default
Waura-56_tobite-1,,Waura,56_tobite,taluka,taluka,t a l u k a,,walker2011,,,^t a l u k a$,default
Yavitero-56_tobite-1,,Yavitero,56_tobite,tata,tata,t a t a,,walker2011,,,^t a t a$,default
Yawalapiti-56_tobite-1,,Yawalapiti,56_tobite,atʃa,atʃa,a tʃ a,,walker2011,,,^a tʃ a$,default
Yucuna-56_tobite-1,,Yucuna,56_tobite,ahmaʔakahe,ahmaʔakahe,a h m a ʔ a k a h e,,walker2011,,,^a h m a ʔ a k a h e$,default
Achagua-57_tosee-1,,Achagua,57_tosee,-kaba,-kaba,k a b a,,walker2011,,,^- k a b a$,default
Yanesha-57_tosee-1,,Yanesha,57_tosee,entenjets,entenjets,e n t e n j e ts,,walker2011,,,^e n t e n j e ts$,default
Apurina-57_tosee-1,,Apurina,57_tosee,atama,atama,a t a m a,,walker2011,,,^a t a m a$,default
Ashaninka-57_tosee-1,,Ashaninka,57_tosee,inei,inei,i n e i,,walker2011,,,^i n e i$,default
Xiriana-57_tosee-1,,Xiriana,57_tosee,-haɸuta,-haɸuta,h a ɸ u t a,,walker2011,,,^- h a ɸ u t a$,default
Avane-57_tosee-1,,Avane,57_tosee,-eːda-ʂi,-eːda-ʂi,eː d a + ʂ i,,walker2011,,,^- eː d a - ʂ i$,default
BaniwaDoIcana-57_tosee-1,,BaniwaDoIcana,57_tosee,-kapa,-kapa,k a p a,,walker2011,,,^- k a p a$,default
Bare-57_tosee-1,,Bare,57_tosee,yada,yada,j a d a,,walker2011,,,^y a d a$,default
Baure-57_tosee-1,,Baure,57_tosee,hinok,hinok,h i n o k,,walker2011,,,^h i n o k$,default
Cabiyari-57_tosee-1,,Cabiyari,57_tosee,-kha,-kha,kʰ a,,walker2011,,,^- kh a$,default
Caquinte-57_tosee-1,,Caquinte,57_tosee,neh,neh,n e h,,walker2011,,,^n e h$,default
Chamicuro-57_tosee-1,,Chamicuro,57_tosee,unisi,unisi,u n i s i,,walker2011,,,^u n i s i$,default
Garifuna-57_tosee-1,,Garifuna,57_tosee,ariha,ariha,a r i h a,,walker2011,,,^a r i h a$,default
Wayuu-57_tosee-1,,Wayuu,57_tosee,eɾa,eɾa,e ɾ a,,walker2011,,,^e ɾ a$,default
Ignaciano-57_tosee-1,,Ignaciano,57_tosee,ímaʔa,ímaʔa,í/i m a ʔ a,,walker2011,,,^í m a ʔ a$,default
Inapari-57_tosee-1,,Inapari,57_tosee,runáʔama,runáʔama,r u n á/a ʔ a m a,,walker2011,,,^r u n á ʔ a m a$,default
IslandCarib-57_tosee-1,,IslandCarib,57_tosee,agoragua,agoragua,a g o r a g u a,,walker2011,,,^a g o r a g u a$,default
Kaishana-57_tosee-1,,Kaishana,57_tosee,"-k(i)e-la, -(i)ka",-ke-la,k e + l a,,walker2011,,,^- k e - l a$,default
Kaishana-57_tosee-2,,Kaishana,57_tosee,"-k(i)e-la, -(i)ka",-ka,k a,,walker2011,,,^- k a$,default
Kinikinao-57_tosee-1,,Kinikinao,57_tosee,nõ,nõ,n õ,,walker2011,,,^n õ$,default
Curripaco-57_tosee-1,,Curripaco,57_tosee,ikapaketi,ikapaketi,i k a p a k e t i,,walker2011,,,^i k a p a k e t i$,default
Lokono-57_tosee-1,,Lokono,57_tosee,dɨkhɨn,dɨkhɨn,d ɨ kʰ ɨ n,,walker2011,,,^d ɨ kh ɨ n$,default
Machiguenga-57_tosee-1,,Machiguenga,57_tosee,nea-gantsi,nea-gantsi,n e a + g a n ts i,,walker2011,,,^n e a - g a n ts i$,default
Maipure-57_tosee-1,,Maipure,57_tosee,-awa,-awa,a w a,,walker2011,,,^- a w a$,default
Manao-57_tosee-1,,Manao,57_tosee,"pikimɨtapa, nukala",pikimɨtapa,p i k i m ɨ t a p a,,walker2011,,,^p i k i m ɨ t a p a$,default
Manao-57_tosee-2,,Manao,57_tosee,"pikimɨtapa, nukala",nukala,n u k a l a,,walker2011,,,^n u k a l a$,default
Mandahuaca-57_tosee-1,,Mandahuaca,57_tosee,-kahana,-kahana,k a h a n a,,walker2011,,,^- k a h a n a$,default
Maragua-57_tosee-1,,Maragua,57_tosee,"kaunia, -eura",kaunia,k a u n i a,,walker2011,,,^k a u n i a$,default
Maragua-57_tosee-2,,Maragua,57_tosee,"kaunia, -eura",-eura,e u r a,,walker2011,,,^- e u r a$,default
Mariate-57_tosee-1,,Mariate,57_tosee,"owamemu,-nuyke",owamemu,o w a m e m u,,walker2011,,,^o w a m e m u$,default
Mariate-57_tosee-2,,Mariate,57_tosee,"owamemu,-nuyke",-nuyke,n u j k e,,walker2011,,,^- n u y k e$,default
MapidianMawayana-57_tosee-1,,MapidianMawayana,57_tosee,ri-tʃika,ri-tʃika,r i + tʃ i k a,,walker2011,,,^r i - tʃ i k a$,default
Mehinaku-57_tosee-1,,Mehinaku,57_tosee,ɨnupawɨ,ɨnupawɨ,ɨ n u p a w ɨ,,walker2011,,,^ɨ n u p a w ɨ$,default
Nomatsiguenga-57_tosee-1,,Nomatsiguenga,57_tosee,iniakeri,iniakeri,i n i a k e r i,,walker2011,,,^i n i a k e r i$,default
Palikur-57_tosee-1,,Palikur,57_tosee,hiya,hiya,h i j a,,walker2011,,,^h i y a$,default
Paraujano-57_tosee-1,,Paraujano,57_tosee,teri,teri,t e r i,,walker2011,,,^t e r i$,default
Parecis-57_tosee-1,,Parecis,57_tosee,waija,waija,w a i j a,,walker2011,,,^w a i j a$,default
Passe-57_tosee-1,,Passe,57_tosee,-lo-pala,-lo-pala,l o + p a l a,,walker2011,,,^- l o - p a l a$,default
Piapoco-57_tosee-1,,Piapoco,57_tosee,nuikáka,nuikáka,n u i k á/a k a,,walker2011,,,^n u i k á k a$,default
Yine-57_tosee-1,,Yine,57_tosee,get-lɨ,get-lɨ,g e t + l ɨ,,walker2011,,,^g e t - l ɨ$,default
Resigaro-57_tosee-1,,Resigaro,57_tosee,-tsheni,-tsheni,tsʰ e n i,,walker2011,,,^- tsh e n i$,default
Taino-57_tosee-1,,Taino,57_tosee,-rikẽ,-rikẽ,r i k ẽ,,walker2011,,,^- r i k ẽ$,default
Tariana-57_tosee-1,,Tariana,57_tosee,ka,ka,k a,,walker2011,,,^k a$,default
Terena-57_tosee-1,,Terena,57_tosee,noíʃo,noíʃo,n o í/i ʃ o,,walker2011,,,^n o í ʃ o$,default
Trinitario-57_tosee-1,,Trinitario,57_tosee,imʔo,imʔo,i m ʔ o,,walker2011,,,^i m ʔ o$,default
Wainuma-57_tosee-1,,Wainuma,57_tosee,baruhakaga,baruhakaga,b a r u h a k a g a,,walker2011,,,^b a r u h a k a g a$,default
Wapishana-57_tosee-1,,Wapishana,57_tosee,tɨkpan,tɨkpan,t ɨ k p a n,,walker2011,,,^t ɨ k p a n$,default
Araicu-57_tosee-1,,Araicu,57_tosee,natka,natka,n a t k a,,walker2011,,,^n a t k a$,default
Warekena-57_tosee-1,,Warekena,57_tosee,ikakasi,ikakasi,i k a k a s i,,walker2011,,,^i k a k a s i$,default
WarekenaVelha-57_tosee-1,,WarekenaVelha,57_tosee,"pia, eda",pia,p i a,,walker2011,,,^p i a$,default
WarekenaVelha-57_tosee-2,,WarekenaVelha,57_tosee,"pia, eda",eda,e d a,,walker2011,,,^e d a$,default
Waura-57_tosee-1,,Waura,57_tosee,epete,epete,e p e t e,,walker2011,,,^e p e t e$,default
Yavitero-57_tosee-1,,Yavitero,57_tosee,mita,mita,m i t a,,walker2011,,,^m i t a$,default
Yucuna-57_tosee-1,,Yucuna,57_tosee,amakahe,amakahe,a m a k a h e,,walker2011,,,^a m a k a h e$,default
Jumana-57_tosee-1,,Jumana,57_tosee,imkeaku,imkeaku,i m k e a k u,,walker2011,,,^i m k e a k u$,default
Achagua-58_tohear-1,,Achagua,58_tohear,-emi,-emi,e m i,,walker2011,,,^- e m i$,default
Yanesha-58_tohear-1,,Yanesha,58_tohear,wenjets,wenjets,w e n j e ts,,walker2011,,,^w e n j e ts$,default
Apurina-58_tohear-1,,Apurina,58_tohear,kemako-,kemako-,k e m a k o,,walker2011,,,^k e m a k o -$,default
Ashaninka-58_tohear-1,,Ashaninka,58_tohear,noninatakeri,noninatakeri,n o n i n a t a k e r i,,walker2011,,,^n o n i n a t a k e r i$,default
Xiriana-58_tohear-1,,Xiriana,58_tohear,-kimita,-kimita,k i m i t a,,walker2011,,,^- k i m i t a$,default
Avane-58_tohear-1,,Avane,58_tohear,-eda-yuʂana-ʂi,-eda-yuʂana-ʂi,e d a + j u ʂ a n a + ʂ i,,walker2011,,,^- e d a - y u ʂ a n a - ʂ i$,default
BaniwaDoIcana-58_tohear-1,,BaniwaDoIcana,58_tohear,"-hima, -himi",-hima,h i m a,,walker2011,,,^- h i m a$,default
BaniwaDoIcana-58_tohear-2,,BaniwaDoIcana,58_tohear,"-hima, -himi",-himi,h i m i,,walker2011,,,^- h i m i$,default
Bare-58_tohear-1,,Bare,58_tohear,temuda,temuda,t e m u d a,,walker2011,,,^t e m u d a$,default
Baure-58_tohear-1,,Baure,58_tohear,sompo,sompo,s o m p o,,walker2011,,,^s o m p o$,default
Cabiyari-58_tohear-1,,Cabiyari,58_tohear,-heme,-heme,h e m e,,walker2011,,,^- h e m e$,default
Caquinte-58_tohear-1,,Caquinte,58_tohear,kemisa,kemisa,k e m i s a,,walker2011,,,^k e m i s a$,default
Chamicuro-58_tohear-1,,Chamicuro,58_tohear,ukeʔmi,ukeʔmi,u k e ʔ m i,,walker2011,,,^u k e ʔ m i$,default
Garifuna-58_tohear-1,,Garifuna,58_tohear,aganba,aganba,a g a n b a,,walker2011,,,^a g a n b a$,default
Wayuu-58_tohear-1,,Wayuu,58_tohear,apa,apa,a p a,,walker2011,,,^a p a$,default
Ignaciano-58_tohear-1,,Ignaciano,58_tohear,sama,sama,s a m a,,walker2011,,,^s a m a$,default
Inapari-58_tohear-1,,Inapari,58_tohear,ihamamá,ihamamá,i h a m a m á/a,,walker2011,,,^i h a m a m á$,default
IslandCarib-58_tohear-1,,IslandCarib,58_tohear,agaba,agaba,a g a b a,,walker2011,,,^a g a b a$,default
Kaishana-58_tohear-1,,Kaishana,58_tohear,"-ima, kuti",-ima,i m a,,walker2011,,,^- i m a$,default
Kaishana-58_tohear-2,,Kaishana,58_tohear,"-ima, kuti",kuti,k u t i,,walker2011,,,^k u t i$,default
Kinikinao-58_tohear-1,,Kinikinao,58_tohear,goma,goma,g o m a,,walker2011,,,^g o m a$,default
Curripaco-58_tohear-1,,Curripaco,58_tohear,himaketi,himaketi,h i m a k e t i,,walker2011,,,^h i m a k e t i$,default
Lokono-58_tohear-1,,Lokono,58_tohear,kanaban,kanaban,k a n a b a n,,walker2011,,,^k a n a b a n$,default
Machiguenga-58_tohear-1,,Machiguenga,58_tohear,kema-gantsi,kema-gantsi,k e m a + g a n ts i,,walker2011,,,^k e m a - g a n ts i$,default
Maipure-58_tohear-1,,Maipure,58_tohear,kaka,kaka,k a k a,,walker2011,,,^k a k a$,default
Mandahuaca-58_tohear-1,,Mandahuaca,58_tohear,-hema,-hema,h e m a,,walker2011,,,^- h e m a$,default
Machinere-58_tohear-1,,Machinere,58_tohear,hinakopɨnɨ,hinakopɨnɨ,h i n a k o p ɨ n ɨ,,walker2011,,,^h i n a k o p ɨ n ɨ$,default
Maragua-58_tohear-1,,Maragua,58_tohear,"n-ekemisahe, ukimiza",n-ekemisahe,n + e k e m i s a h e,,walker2011,,,^n - e k e m i s a h e$,default
