ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Partial_Cognacy,Borrowings,Patterns,Morpheme_Glosses
Ava-163_see-1,,Ava,163_see,echa; esa,echa,e tʃ a,,dietrich2015,,,,,553,0,0,eye
Ava-163_see-2,,Ava,163_see,echa; esa,esa,e s a,,dietrich2015,,,,,553,0,0,eye
Ava-37_husband-1,,Ava,37_husband,chẽme,me,m e,,dietrich2015,,,,,541 555,0,0,?
Ava-38_wife-1,,Ava,38_wife,hembireko,h+embireko,h + e ⁿb i r e k o,,dietrich2015,,,,,539 28 556,0,0,_:poss wife
Ava-138_hear-1,,Ava,138_hear,endu,endu,e ⁿd u,,dietrich2015,,,,,557,0,0,?
Ava-187_bird-1,,Ava,187_bird,gwɨra,gwɨra,ɣʷ ɨ r a,,dietrich2015,,,,,558,0,0,?
Ava-97_fish-1,,Ava,97_fish,pira,pira,p i r a,,dietrich2015,,,,,559,0,0,?
Ava-130_louse-1,,Ava,130_louse,chekɨ; kɨɨ,kɨ,k ɨ,,dietrich2015,,,,,541 562,0,0,?
Ava-130_louse-2,,Ava,130_louse,chekɨ; kɨɨ,kɨɨ,k ɨ ɨ,,dietrich2015,,,,,562,0,0,?
Ava-129_dog-1,,Ava,129_dog,hɨmba,h+ɨmba,h + ɨ ⁿb a,,dietrich2015,,,,,539 563,0,0,_:poss dog
Ava-251_tongue-1,,Ava,251_tongue,chẽku; kũu,ku,k u,,dietrich2015,,,,,541 564,0,0,?
Ava-251_tongue-2,,Ava,251_tongue,chẽku; kũu,kũu,k ũ u,,dietrich2015,,,,,564,0,0,?
Ava-78_breastofwoman-1,,Ava,78_breastofwoman,kambɨ,kambɨ,k a ⁿb ɨ,,dietrich2015,,,,,567,0,0,?
Ava-98_wing-1,,Ava,98_wing,chepepo,che+pepo,p e p o,,dietrich2015,,,,,541 568,0,0,?
Ava-82_back-1,,Ava,82_back,kupe,kupe,k u p e,,dietrich2015,,,,,541 569,0,0,?
Ava-83_bone-1,,Ava,83_bone,kãngwe,kãngwe,k ã n ɣʷ e,,dietrich2015,,,,,570,0,0,?
Ava-120_leg-1,,Ava,120_leg,chetɨ̃ma; chetɨ̃maka,tɨ̃ma,t ɨ̃ m a,,dietrich2015,,,,,541 571,0,0,?
Ava-120_leg-2,,Ava,120_leg,chetɨ̃ma; chetɨ̃maka,tɨ̃maka,t ɨ̃ m a k a,,dietrich2015,,,,,541 571,0,0,?
Ava-246_foot-1,,Ava,246_foot,chẽpɨ,pɨ,p ɨ,,dietrich2015,,,,,541 572,0,0,?
Ava-261_heart-1,,Ava,261_heart,chekorasõ; pɨa,korasõ,k o r a s õ,,dietrich2015,,,,,541 574,0,0,?
Ava-261_heart-2,,Ava,261_heart,chekorasõ; pɨa,pɨa,p ɨ a,,dietrich2015,,,,,575,0,0,?
Ava-125_sleep-1,,Ava,125_sleep,ake,ake,k e,,dietrich2015,,,,,576,0,0,?
Ava-114_tail-1,,Ava,114_tail,huwai,h+uwai,h + u w ai,,dietrich2015,,,,,539 577,0,0,_:poss tail
Ava-111_kill-1,,Ava,111_kill,ajuka,juka,dʒ u k a,,dietrich2015,,,,,579,0,0,?
Ava-75_skinhide-1,,Ava,75_skinhide,chepire,che+pire,p i r e,,dietrich2015,,,,,580,0,0,?
Ava-44_feather-1,,Ava,44_feather,aa,aa,aː,,dietrich2015,,,,,582,0,0,?
Ava-139_earthgroundsoil-1,,Ava,139_earthgroundsoil,ɨwɨ,ɨwɨ,ɨ ʋ ɨ,,dietrich2015,,,,,583,0,0,?
Ava-154_four-1,,Ava,154_four,irundɨ,irundɨ,i r u ⁿd ɨ,,dietrich2015,,,,,83,0,0,?
Ava-167_yellow-1,,Ava,167_yellow,cheju; iju,ju,dʒ u,,dietrich2015,,,,,541 590,0,0,?
Ava-133_flyvb-1,,Ava,133_flyvb,wewe,wewe,ʋ e ʋ e,,dietrich2015,,,,,591,0,0,?
Ava-297_root-1,,Ava,297_root,hapo,h+apo,h + a p o,,dietrich2015,,,,,539 592,0,0,_:poss root
Ava-67_lake-1,,Ava,67_lake,ɨpa,ɨ+pa,ɨ + p a,,dietrich2015,,,,,594 595,0,0,water _:all
Ava-243_black-1,,Ava,243_black,hũu,hũu,h ũ u,,dietrich2015,,,,,596,0,0,?
Ava-164_dust-1,,Ava,164_dust,ɨwɨkui; ɨwɨkwĩti,ɨwɨ+kui,ɨ ʋ ɨ + k ui,,dietrich2015,,,,,599 600,0,0,earth made.powder
Ava-164_dust-2,,Ava,164_dust,ɨwɨkui; ɨwɨkwĩti,ɨwɨ+kwĩti,ɨ ʋ ɨ + k w ĩ t i,,dietrich2015,,,,,599 601,0,0,earth made.powder
Ava-168_star-1,,Ava,168_star,jasɨ tata,jasɨ tata,dʒ a s ɨ + t a t a,,dietrich2015,,,,,605 606,0,0,moon fire
Ava-280_personhumanbeing-1,,Ava,280_personhumanbeing,karai; mbya,karai,k a r a i,,dietrich2015,,,,,607,0,0,?
Ava-280_personhumanbeing-2,,Ava,280_personhumanbeing,karai; mbya,mbya,ⁿb ɨ a,,dietrich2015,,,,,608,0,0,?
Ava-66_mother-1,,Ava,66_mother,chesɨ; ichɨ,sɨ,s ɨ,,dietrich2015,,,,,541 613,0,0,?
Ava-66_mother-2,,Ava,66_mother,chesɨ; ichɨ,ichɨ,i tʃ ɨ,,dietrich2015,,,,,80,0,0,?
Ava-145_nearadv-1,,Ava,145_nearadv,ko; kõi; kõñõ,ko,k o,,dietrich2015,,,,,615,0,0,?
Ava-145_nearadv-2,,Ava,145_nearadv,ko; kõi; kõñõ,kõi,k õ i,,dietrich2015,,,,,615,0,0,?
Ava-145_nearadv-3,,Ava,145_nearadv,ko; kõi; kõñõ,kõ+ñõ,k õ ɲ õ,,dietrich2015,,,,,615 616,0,0,?
Ava-92_cloud-1,,Ava,92_cloud,ãma; ãma pɨ̃tu,ãma,ã m a,,dietrich2015,,,,,617,0,0,?
Ava-92_cloud-2,,Ava,92_cloud,ãma; ãma pɨ̃tu,ãma pɨ̃tu,ã m a + p ɨ̃ t u,,dietrich2015,,,,,617 618,0,0,rain night
Ava-279_come-1,,Ava,279_come,aju,a+ju,dʒ u,,dietrich2015,,,,,621 622,0,0,?
Ava-43_leaf-1,,Ava,43_leaf,hoki; ho'o; roo,h+oki,h + o k i,,dietrich2015,,,,,539 623,0,0,_:poss leaf
Ava-43_leaf-2,,Ava,43_leaf,hoki; ho'o; roo,ho'o,h + o ʔ o,,dietrich2015,,,,,624,0,0,_:poss leaf
Ava-43_leaf-3,,Ava,43_leaf,hoki; ho'o; roo,roo,r + oː,,dietrich2015,,,,,625,0,0,_:poss leaf
Ava-93_sky-1,,Ava,93_sky,ara,ara,a r a,,dietrich2015,,,,,628,0,0,?
Ava-90_bark-1,,Ava,90_bark,ɨwɨra pire,ɨwɨra pire,ɨ ʋ ɨ r a + p i r e,,dietrich2015,,,,,118 580,0,0,tree skin
Ava-140_where-1,,Ava,140_where,keapepa,kea+pe+pa,k e a + p e + p a,,dietrich2015,,,,,639 640 604,0,0,where _:in _:int
Ava-298_ropecord-1,,Ava,298_ropecord,sã; tɨmãsa,sã,s ã,,dietrich2015,,,,,643,0,0,?
Ava-298_ropecord-2,,Ava,298_ropecord,sã; tɨmãsa,tɨmãsa,t ɨ m ã s a,,dietrich2015,,,,,644,0,0,?
Ava-141_how-1,,Ava,141_how,kerẽipa,kerẽi+pa,k e r ẽ i + p a,,dietrich2015,,,,,645 604,0,0,how _:int
Ava-153_three-1,,Ava,153_three,mbapɨ,mbapɨ,ⁿb a p ɨ,,dietrich2015,,,,,646,0,0,?
Ava-244_white-1,,Ava,244_white,tĩi,tĩi,t ĩ i,,dietrich2015,,,,,647,0,0,?
Ava-146_faradv-1,,Ava,146_faradv,mombɨrɨ,mombɨrɨ,m o ⁿb ɨ r ɨ,,dietrich2015,,,,,649,0,0,?
Ava-106_year-1,,Ava,106_year,ara; roɨ,ara,a r a,,dietrich2015,,,,,651,0,0,?
Ava-106_year-2,,Ava,106_year,ara; roɨ,roɨ,r o ɨ,,dietrich2015,,,,,651,0,0,?
Ava-162_drink-1,,Ava,162_drink,u,u,u,,dietrich2015,,,,,652,0,0,?
Ava-248_flower-1,,Ava,248_flower,chepotɨ,potɨ,p o t ɨ,,dietrich2015,,,,,541 653,0,0,?
Ava-41_fall-1,,Ava,41_fall,a,a,a,,dietrich2015,,,,,656,0,0,?
Ava-264_know-1,,Ava,264_know,kwaa,kwaa,k w aː,,dietrich2015,,,,,148,0,0,?
Ava-274_ashes-1,,Ava,274_ashes,tanimbu,tanimbu,t a n i ⁿb u,,dietrich2015,,,,,658,0,0,?
Ava-65_largebig-1,,Ava,65_largebig,gwasu; tuicha,gwasu,ɣʷ a s u,,dietrich2015,,,,,659,0,0,?
Ava-65_largebig-2,,Ava,65_largebig,gwasu; tuicha,tuicha,t w i tʃ a,,dietrich2015,,,,,660,0,0,?
Ava-148_short-1,,Ava,148_short,chutu,chutu,tʃ u t u,,dietrich2015,,,,,661,0,0,?
Ava-149_five-1,,Ava,149_five,pandepo,pa+nde+po,p a + ⁿd e + p o,,dietrich2015,,,,,595 670 671,0,0,all your hand
Ava-276_eat-1,,Ava,276_eat,karu; u,karu,k a r u,,dietrich2015,,,,,168,0,0,?
Ava-276_eat-2,,Ava,276_eat,karu; u,u,u,,dietrich2015,,,,,672,0,0,?
Ava-191_grass-1,,Ava,191_grass,kapii,kapii,k a p iː,,dietrich2015,,,,,674,0,0,?
Ava-152_one-1,,Ava,152_one,mopẽti,mopẽti,m o + p ẽ t i,,dietrich2015,,,,,675 676,0,0,? one
Ava-263_everyall-1,,Ava,263_everyall,ñãwo; opa,ñãwo,ɲ ã ʋ o,,dietrich2015,,,,,677,0,0,?
Ava-263_everyall-2,,Ava,263_everyall,ñãwo; opa,opa,o p a,,dietrich2015,,,,,678,0,0,?
Ava-291_name-1,,Ava,291_name,hee,h+ee,h + eː,,dietrich2015,,,,,680 681,0,0,_:poss name
Ava-292_old-1,,Ava,292_old,ndechi,ndechi,ⁿd e tʃ i,,dietrich2015,,,,,682,0,0,?
Ava-282_father-1,,Ava,282_father,cheru; tu; tuu,che+ru,r + u,,dietrich2015,,,,,541 683,0,0,_:poss father
Ava-282_father-2,,Ava,282_father,cheru; tu; tuu,t+u,t + u,,dietrich2015,,,,,537 684,0,0,_:poss father
Ava-282_father-3,,Ava,282_father,cheru; tu; tuu,t+uu,t + uː,,dietrich2015,,,,,537 684,0,0,_:poss father
Ava-100_smalllittle-1,,Ava,100_smalllittle,michi,michi,m i tʃ i,,dietrich2015,,,,,180,0,0,?
Ava-135_two-1,,Ava,135_two,mõkoi,mõkoi,m õ k oi,,dietrich2015,,,,,687,0,0,?
Ava-15_long-1,,Ava,15_long,puku,puku,p u k u,,dietrich2015,,,,,688,0,0,?
Ava-275_intestinesguts-1,,Ava,275_intestinesguts,chechuri; ichuri; tɨe,churi,tʃ u r i,,dietrich2015,,,,,541 690,0,0,?
Ava-275_intestinesguts-2,,Ava,275_intestinesguts,chechuri; ichuri; tɨe,t+ɨe,t + ɨ e,,dietrich2015,,,,,537 190,0,0,_:poss intestines
Ava-188_smellvbtrans-1,,Ava,188_smellvbtrans,aẽtu,aẽtu,ẽ t u,,dietrich2015,,,,,695,0,0,?
Ava-52_treecf08600-1,,Ava,52_treecf08600,ɨwɨra,ɨwɨra,ɨ ʋ ɨ r a,,dietrich2015,,,,,698,0,0,?
Ava-74_seed-1,,Ava,74_seed,hãɨ; temĩtɨ,hãɨ,h + ã ɨ,,dietrich2015,,,,,704,0,0,_:poss seed
Ava-74_seed-2,,Ava,74_seed,hãɨ; temĩtɨ,temĩ+tɨ,t e m ĩ t ɨ,,dietrich2015,,,,,704 197,0,0,?
Ava-47_sun-1,,Ava,47_sun,kwaraɨ; kwarasɨ,kwaraɨ,k w a r a ɨ,,dietrich2015,,,,,198,0,0,?
Ava-47_sun-2,,Ava,47_sun,kwaraɨ; kwarasɨ,kwarasɨ,k w a r a s ɨ,,dietrich2015,,,,,198,0,0,?
Ava-283_give-1,,Ava,283_give,mẽẽ,mẽẽ,m ẽː,,dietrich2015,,,,,710,0,0,?
Ava-136_littlequantityfew-1,,Ava,136_littlequantityfew,michi,michi,m i tʃ i,,dietrich2015,,,,,711,0,0,?
Ava-147_muchmany-1,,Ava,147_muchmany,heta,h+eta,h + e t a,,dietrich2015,,,,,713 217,0,0,_:3sg many
Ava-266_cold-1,,Ava,266_cold,roɨ; rõɨsa,roɨ,r + o ɨ,,dietrich2015,,,,,716,0,0,_:poss cold
Ava-266_cold-2,,Ava,266_cold,roɨ; rõɨsa,rõɨsa,r + õ ɨ + s a,,dietrich2015,,,,,716,0,0,_:poss cold _:suff/sa
Ava-39_sit-1,,Ava,39_sit,gwapɨ,gwapɨ,ɣʷ a p ɨ,,dietrich2015,,,,,717,0,0,?
Ava-285_fruit-1,,Ava,285_fruit,aa; ia,aa,aː,,dietrich2015,,,,,729,0,0,?
Ava-323_hold-1,,Ava,323_hold,nõi; pɨsɨ,nõi,n õ i,,dietrich2015,,,,,730,0,0,?
Ava-323_hold-2,,Ava,323_hold,nõi; pɨsɨ,pɨsɨ,p ɨ s ɨ,,dietrich2015,,,,,731,0,0,?
Ava-46_animal-1,,Ava,46_animal,mɨmba; che mbae mɨmba,mɨmba,m ɨ ⁿb a,,dietrich2015,,,,,734,0,0,?
Ava-290_mosquito-1,,Ava,290_mosquito,ñatɨu,ñatɨu,ɲ a t ɨ u,,dietrich2015,,,,,735,0,0,?
Ava-35_spider-1,,Ava,35_spider,yanduti,yanduti,dʒ a ⁿd u + t i,,dietrich2015,,,,,736,0,0,spider _:?
Ava-95_claw-1,,Ava,95_claw,poãpe,poãpe,p o + ã p e,,dietrich2015,,,,,737,0,0,hand back
Ava-95_claw-2,,Ava,95_claw,poãpe,po+ãpe,p o + ã p e,,dietrich2015,,,,,738 671 737,0,0,hand back
Ava-57_arm-1,,Ava,57_arm,jĩwa,jĩwa,dʒ ĩ w a,,dietrich2015,,,,,541 739,0,0,?
Ava-102_horn-1,,Ava,102_horn,hãti,h+ãti,h + ã t i,,dietrich2015,,,,,539 237,0,0,_:3sg horn
Ava-58_beard-1,,Ava,58_beard,hendɨwaa,h+endɨwaa,h + e ⁿd ɨ ʋ aː,,dietrich2015,,,,,539 741,0,0,_:poss beard
Ava-254_chest-1,,Ava,254_chest,pɨtia,pɨtia,p ɨ t i a,,dietrich2015,,,,,541 743,0,0,?
Ava-61_chin-1,,Ava,61_chin,hendɨwawa,h+endɨwawa,h + e ⁿd ɨ ʋ a ʋ a,,dietrich2015,,,,,539 744,0,0,_:poss chin
Ava-62_lip-1,,Ava,62_lip,hembe,h+embe,h + e ⁿb e,,dietrich2015,,,,,539 745,0,0,_:poss lip
Ava-64_finger-1,,Ava,64_finger,chepoãka,po+ãka,p o + ã k a,,dietrich2015,,,,,541 671 749,0,0,hand head
Ava-281_elbow-1,,Ava,281_elbow,cherendɨwanga; hendiwanga,r+endɨwanga,r + e ⁿd ɨ ʋ a ŋ g a,,dietrich2015,,,,,541 750 751,0,0,_:poss elbow
Ava-281_elbow-2,,Ava,281_elbow,cherendɨwanga; hendiwanga,h+endiwanga,h + e ⁿd i ʋ a ŋ g a,,dietrich2015,,,,,539 751,0,0,_:poss elbow
Ava-94_fingernail-1,,Ava,94_fingernail,chepãpe; poãpe,che+pãpe,p ã p e,,dietrich2015,,,,,541 752,0,0,?
Ava-94_fingernail-2,,Ava,94_fingernail,chepãpe; poãpe,po+ãpe,p o + ã p e,,dietrich2015,,,,,671 752,0,0,hand top
Ava-299_thunder-1,,Ava,299_thunder,ama rɨapu,ama+r+ɨapu,a m a + r + ɨ a p u,,dietrich2015,,,,,754 755 756,0,0,rain _:poss ?
Ava-109_lightning-1,,Ava,109_lightning,amatɨrɨrɨ; amawera,ama+tɨrɨrɨ,a m a + t ɨ r ɨ r ɨ,,dietrich2015,,,,,758 759,0,0,rain ?
Ava-109_lightning-2,,Ava,109_lightning,amatɨrɨrɨ; amawera,ama+wera,a m a + ʋ e r a,,dietrich2015,,,,,758 759,0,0,rain ?
Ava-126_liedown-1,,Ava,126_liedown,ajapakwa,ajapakwa,dʒ a p a k w a,,dietrich2015,,,,,760,0,0,?
Ava-72_house-1,,Ava,72_house,ãiña; cheroo; hoo; oo,ãiñ+a,i ɲ a,,dietrich2015,,,,,765 766,0,0,?
Ava-72_house-2,,Ava,72_house,ãiña; cheroo; hoo; oo,oo,oː,,dietrich2015,,,,,766,0,0,?
Ava-101_child-1,,Ava,101_child,membɨ; mĩchia,membɨ,m e ⁿb ɨ,,dietrich2015,,,,,767,0,0,?
Ava-101_child-2,,Ava,101_child,membɨ; mĩchia,mĩchia,m ĩ tʃ i a,,dietrich2015,,,,,768,0,0,?
Ava-296_road-1,,Ava,296_road,hape,h+ape,h + a p e,,dietrich2015,,,,,539 769,0,0,_:poss road
Ava-150_ten-1,,Ava,150_ten,payandepo,pa+yande+po,p a + dʒ a ⁿd e + p o,,dietrich2015,,,,,595 715 671,0,0,all our hand
Ava-132_float-1,,Ava,132_float,wewi,wewi,ʋ e ʋ i,,dietrich2015,,,,,770,0,0,?
Ava-110_fightvb-1,,Ava,110_fightvb,ñorãro,ñorãro,ɲ o r ã r o,,dietrich2015,,,,,771,0,0,?
Ava-293_owl-1,,Ava,293_owl,kaagwere,kaagwere,k aː ɣʷ e r e,,dietrich2015,,,,,773,0,0,?
Ava-273_cat-1,,Ava,273_cat,mĩta,mĩta,m ĩ t a,,dietrich2015,,,,,776,0,0,?
Ava-55_bee-1,,Ava,55_bee,eituu,ei+tuu,e i + t + uː,,dietrich2015,,,,,777 778,0,0,honey _:poss father
Ava-289_parrot-1,,Ava,289_parrot,ajuru,ajuru,a dʒ u r u,,dietrich2015,,,,,779,0,0,?
Ava-128_flea-1,,Ava,128_flea,chepiki,che+piki,p i k i,,dietrich2015,,,,,541 287,0,0,?
Ava-166_deer-1,,Ava,166_deer,gwahu; gwasu,gwahu,ɣʷ a h u,,dietrich2015,,,,,781,0,0,?
Ava-166_deer-2,,Ava,166_deer,gwahu; gwasu,gwasu,ɣʷ a s u,,dietrich2015,,,,,781,0,0,?
Ava-118_ant-1,,Ava,118_ant,tahɨ; tasɨ,tahɨ,t a h ɨ,,dietrich2015,,,,,785,0,0,?
Ava-118_ant-2,,Ava,118_ant,tahɨ; tasɨ,tasɨ,t a s ɨ,,dietrich2015,,,,,785,0,0,?
Ava-99_palmofhand-1,,Ava,99_palmofhand,chepo pɨte; pombɨte,po pɨte,p o + p ɨ t e,,dietrich2015,,,,,541 671 786,0,0,hand _:footsole
Ava-99_palmofhand-2,,Ava,99_palmofhand,chepo pɨte; pombɨte,po+mbɨte,p o + ⁿb ɨ t e,,dietrich2015,,,,,671 786,0,0,hand _:footsole
Ava-89_fur-1,,Ava,89_fur,pire,pire,p i r e,,dietrich2015,,,,,787,0,0,?
Ava-42_hairhead-1,,Ava,42_hairhead,a; haa; raa,aa,aː,,dietrich2015,,,,,788,0,0,?
Ava-249_penis-1,,Ava,249_penis,hakwa; hembo,h+akwa,h + a k w a,,dietrich2015,,,,,539 792,0,0,_:poss penis
Ava-249_penis-2,,Ava,249_penis,hakwa; hembo,h+embo,h + e ⁿb o,,dietrich2015,,,,,539 793,0,0,_:poss penis
Ava-88_skull-1,,Ava,88_skull,ãka kãngwe,ãka kãngwe,ã k a + k ã n ɣʷ e,,dietrich2015,,,,,796 797,0,0,head bone
Ava-288_lung-1,,Ava,288_lung,chepɨtũe,pɨtũe,p ɨ t ũ e,,dietrich2015,,,,,541 803,0,0,?
Ava-200_testicle-1,,Ava,200_testicle,tapia,t+apia,t + a p i a,,dietrich2015,,,,,537 807,0,0,_:poss testicle
Ava-262_under-1,,Ava,262_under,i gwɨpe,i gwɨ+pe,i + ɣʷ ɨ + p e,,dietrich2015,,,,,814 815 816,0,0,_:3sg under _:in
Ava-124_bed-1,,Ava,124_bed,tupa,t+upa,t + u p a,,dietrich2015,,,,,541 819,0,0,_:poss bed
Ava-143_plantvb-1,,Ava,143_plantvb,añõti,ñõti,ɲ õ t i,,dietrich2015,,,,,823,0,0,?
Ava-73_village-1,,Ava,73_village,tẽta,t+ẽta,t + ẽ t a,,dietrich2015,,,,,537 827,0,0,_:poss village
Ava-268_upabove-1,,Ava,268_upabove,aramo; ɨwate,aramo,a r a m o,,dietrich2015,,,,,828,0,0,?
Ava-268_upabove-2,,Ava,268_upabove,aramo; ɨwate,ɨwate,ɨ ʋ a t e,,dietrich2015,,,,,829,0,0,?
Ava-60_doorgate-1,,Ava,60_doorgate,hõke,õke,õ k e,,dietrich2015,,,,,832 833,0,0,?
Ava-76_cover-1,,Ava,76_cover,mbujasoi,mbu+jasoi,ⁿb u + dʒ a s o i,,dietrich2015,,,,,834 835,0,0,_:caus cover
Ava-278_buy-1,,Ava,278_buy,gwa; wa,gwa,ɣʷ a,,dietrich2015,,,,,836,0,0,?
Ava-123_burnvbintrans-1,,Ava,123_burnvbintrans,akai,akai,k ai,,dietrich2015,,,,,329,0,0,?
Ava-158_nine-1,,Ava,158_nine,chao,chao,tʃ a o,,dietrich2015,,,,,839,0,0,?
Ava-103_club-1,,Ava,103_club,ɨwɨra punga,ɨwɨra+punga,ɨ ʋ ɨ r a + p u n g a,,dietrich2015,,,,,698 840,0,0,wood ?
Ava-271_sweetpotato-1,,Ava,271_sweetpotato,jetɨ,jetɨ,dʒ e t ɨ,,dietrich2015,,,,,846,0,0,?
Ava-156_seven-1,,Ava,156_seven,chiu,chiu,tʃ i u,,dietrich2015,,,,,847,0,0,?
Ava-86_path-1,,Ava,86_path,tape ipɨraɨ,t+ape i+pɨraɨ,t + a p e + i p ɨ r a ɨ,,dietrich2015,,,,,537 769 851 852,0,0,_:poss path ?
Ava-169_knife-1,,Ava,169_knife,kɨse,kɨse,k ɨ s e,,dietrich2015,,,,,343,0,0,?
Ava-170_needle-1,,Ava,170_needle,juu,juu,dʒ uː,,dietrich2015,,,,,854,0,0,?
Ava-104_soulspirit-1,,Ava,104_soulspirit,ã,ã,ã,,dietrich2015,,,,,855,0,0,?
Ava-277_cryweep-1,,Ava,277_cryweep,ajajo; ayaeo,jajo,dʒ a dʒ o,,dietrich2015,,,,,859,0,0,?
Ava-277_cryweep-2,,Ava,277_cryweep,ajajo; ayaeo,yaeo,dʒ a e o,,dietrich2015,,,,,860,0,0,?
Ava-155_six-1,,Ava,155_six,owa,owa,o ʋ a,,dietrich2015,,,,,861,0,0,?
Ava-287_maizecorn-1,,Ava,287_maizecorn,awati,awati,a ʋ a t i,,dietrich2015,,,,,864,0,0,?
Ava-206_oldman-1,,Ava,206_oldman,tamɨ̃i ramɨ̃i,ramɨ̃i,r a m ɨ̃ i,,dietrich2015,,,,,870 354,0,0,?
Ava-151_twenty-1,,Ava,151_twenty,mõkoi pa yande po; mõkoi opa,mõkoi+pa+yande+po,m õ k oi + p a + dʒ a ⁿd e + p o,,dietrich2015,,,,,872 595 715 671,0,0,two all our hand
Ava-151_twenty-2,,Ava,151_twenty,mõkoi pa yande po; mõkoi opa,mõkoi+opa,m õ k oi + o p a,,dietrich2015,,,,,872 678,0,0,two all
Ava-300_tobacco-1,,Ava,300_tobacco,pẽtɨ,pẽtɨ,p ẽ t ɨ,,dietrich2015,,,,,360,0,0,?
Ava-295_ripe-1,,Ava,295_ripe,agwɨye,agwɨye,a ɣʷ ɨ dʒ e,,dietrich2015,,,,,877,0,0,?
Ava-270_tapiocamanioccassava-1,,Ava,270_tapiocamanioccassava,mandio,mandio,m a ⁿd i o,,dietrich2015,,,,,884,0,0,?
Ava-157_eight-1,,Ava,157_eight,huri,huri,h u r i,,dietrich2015,,,,,886,0,0,?
Ava-159_cook-1,,Ava,159_cook,amõi; ayembiapo; mboyɨ,mõi,m õ i,,dietrich2015,,,,,899,0,0,?
Ava-159_cook-2,,Ava,159_cook,amõi; ayembiapo; mboyɨ,yembiapo,dʒ e ⁿb j a p o,,dietrich2015,,,,,900,0,0,?
Ava-159_cook-3,,Ava,159_cook,amõi; ayembiapo; mboyɨ,mbo+yɨ,ⁿb o + dʒ ɨ,,dietrich2015,,,,,641 901,0,0,_:caus cooked
Ava-207_oldwoman-1,,Ava,207_oldwoman,tɨãno; tɨãro,tɨãno,t ɨ ã n o,,dietrich2015,,,,,904,0,0,?
Ava-207_oldwoman-2,,Ava,207_oldwoman,tɨãno; tɨãro,t+ɨãro,t + ɨ ã r o,,dietrich2015,,,,,905 389,0,0,_:poss old.woman
Ava-142_sap-1,,Ava,142_sap,ɨwɨra itɨ,ɨwɨra itɨ,ɨ ʋ ɨ r a + i t ɨ,,dietrich2015,,,,,698 906,0,0,tree ?
Ava-36_spiderweb-1,,Ava,36_spiderweb,hapãa; yanduti rupaa,hapãa,h a p ã a,,dietrich2015,,,,,908,0,0,?
Ava-36_spiderweb-2,,Ava,36_spiderweb,hapãa; yanduti rupaa,yanduti r+upaa,dʒ a ⁿd u + t i + r + u p aː,,dietrich2015,,,,,909 910 908,0,0,spider _:? _:poss bed
Ava-252_cow-1,,Ava,252_cow,waka,waka,ʋ a k a,,dietrich2015,,,,,297,0,0,?
Ava-173_lizard-1,,Ava,173_lizard,teju,teju,t e dʒ u,,dietrich2015,,,,,914,0,0,?
Ava-267_nest-1,,Ava,267_nest,haitɨ,h+aitɨ,h + a i t ɨ,,dietrich2015,,,,,539 396,0,0,_:poss nest
Ava-116_goat-1,,Ava,116_goat,kapura,kapura,k a p u r a,,dietrich2015,,,,,916,0,0,?
Ava-302_pig-1,,Ava,302_pig,kuchi; kusi,kuchi,k u tʃ i,,dietrich2015,,,,,920,0,0,?
Ava-302_pig-2,,Ava,302_pig,kuchi; kusi,kusi,k u s i,,dietrich2015,,,,,920,0,0,?
Ava-174_dove-1,,Ava,174_dove,jeruti; pikasu,jeruti,dʒ e r u t i,,dietrich2015,,,,,923,0,0,?
Ava-174_dove-2,,Ava,174_dove,jeruti; pikasu,pikasu,p i k a s u,,dietrich2015,,,,,405,0,0,?
Ava-260_crocodilealligator-1,,Ava,260_crocodilealligator,pãicha; yakare,pãicha,p ã i tʃ a,,dietrich2015,,,,,924,0,0,?
Ava-260_crocodilealligator-2,,Ava,260_crocodilealligator,pãicha; yakare,yakare,dʒ a k a r e,,dietrich2015,,,,,925,0,0,?
Ava-186_shell-1,,Ava,186_shell,ape,ape,a p e,,dietrich2015,,,,,930,0,0,?
Ava-245_snail-1,,Ava,245_snail,jatɨta,jatɨta,dʒ a t ɨ t a,,dietrich2015,,,,,937,0,0,?
Ava-160_fox-1,,Ava,160_fox,agwara,agwara,a ɣʷ a r a,,dietrich2015,,,,,940,0,0,?
Ava-286_grasshopper-1,,Ava,286_grasshopper,tuku,tuku,t u k u,,dietrich2015,,,,,943,0,0,?
Ava-113_horseequine-1,,Ava,113_horseequine,chekawayu,kawayu,k a w a j u,,dietrich2015,,,,,541 928,0,0,?
Ava-208_mule-1,,Ava,208_mule,mburika; mburiga gwasu,mburiga gwasu,ⁿb u r i g a + ɣʷ a s u,,dietrich2015,,,,,953 954,0,0,donkey big
Ava-91_fishscale-1,,Ava,91_fishscale,ape,ape,a p e,,dietrich2015,,,,,930,0,0,?
Ava-2_beehive-1,,Ava,2_beehive,ei+tu+renda,ei+tu+renda,e i + t + u + r + e ⁿd a,,dietrich2015,,,,,960 961 962,0,0,honey _:poss father _:poss place
Ava-96_findorsal-1,,Ava,96_findorsal,pira pepo,pira pepo,p i r a + p e p o,,dietrich2015,,,,,963 964,0,0,fish wing
